"No","step","type","amount","nameOrig","oldbalanceOrg","newbalanceOrig","nameDest","oldbalanceDest","newbalanceDest","isFraud","isFlaggedFraud"
1719469,160,"CASH_IN",312722.69,"C1880559759",1278238.2,1590960.89,"C1117231068",1137477.18,824754.49,0,0
1719626,160,"CASH_IN",313119.35,"C1965966703",500542,813661.36,"C1813712318",759796.82,532789.63,0,0
1719966,160,"CASH_IN",224946.45,"C1959656672",835971.77,1060918.22,"C938966546",948339.59,723393.15,0,0
1719967,160,"CASH_IN",31621.55,"C1735888267",1060918.22,1092539.77,"C445452309",893036.24,946807.37,0,0
1720096,160,"CASH_IN",182231.14,"C2092267724",429,182660.14,"C736786205",1419927.15,1237696.01,0,0
1720184,160,"CASH_OUT",93400.54,"C309008756",599394,505993.46,"C656437561",1044891,1140452.56,0,0
1720188,160,"CASH_OUT",58885.08,"C1748127723",705517,646631.92,"C608578495",1193053.49,1251938.57,0,0
1720741,160,"CASH_IN",60333.36,"C2017760572",626110.26,686443.62,"C236072951",764107.01,703773.65,0,0
1722504,160,"CASH_OUT",205058.15,"C1983379616",245761,40702.85,"C1783721185",824831.87,1029890.02,0,0
1722624,160,"CASH_OUT",6505.63,"C1887545027",0,0,"C93155521",1127593.14,1134098.76,0,0
1723015,160,"CASH_IN",521284.63,"C288066352",531280.71,1052565.35,"C2074421986",1611526.32,1090241.69,0,0
1723567,160,"CASH_IN",191560.81,"C1874121767",763744.27,955305.08,"C610674976",488477.57,296916.76,0,0
1724138,160,"CASH_OUT",203222.04,"C1895534803",793653,590430.96,"C472046499",1572609.51,1775831.56,0,0
1724171,160,"CASH_OUT",104562.66,"C1914492721",0,0,"C624197147",1028768.71,1133331.38,0,0
1724551,160,"CASH_OUT",1697093.54,"C657858673",1697093.54,0,"C1591408637",248234.32,1945327.86,1,0
1724830,160,"CASH_OUT",204007.57,"C197180941",0,0,"C78967259",1043754.15,1247761.73,0,0
1725393,160,"CASH_IN",324820.34,"C1917481889",162853,487673.34,"C836387875",855322.8,778386.35,0,0
1725692,160,"CASH_OUT",1672.65,"C1986204416",233546.09,231873.43,"C285826685",1596649.52,1598322.18,0,0
1725755,160,"CASH_OUT",59141.4,"C1945340201",0,0,"C399567753",1176441.27,1235582.68,0,0
1725964,160,"CASH_OUT",32872,"C1732777090",32872,0,"C366537960",0,32872,1,0
1726186,160,"CASH_OUT",463501.55,"C2120759917",582736.3,119234.74,"C1500415712",1213823.47,1677325.02,0,0
1726310,160,"CASH_IN",232419.52,"C2094336169",65008,297427.52,"C1806841360",1097044.05,864624.53,0,0
1726451,160,"CASH_IN",141246.65,"C1807387357",219646.49,360893.14,"C282709601",811681.47,670434.82,0,0
1727382,160,"CASH_IN",137445.84,"C1965790816",1455,138900.84,"C1750998932",1241873.13,1104427.29,0,0
1727443,160,"CASH_OUT",225185.58,"C336723315",647101.69,421916.11,"C98189257",1043727.86,1268913.44,0,0
1727532,160,"CASH_OUT",266095.77,"C1824376214",309937.1,43841.32,"C711076274",1234952.09,1501047.86,0,0
1727949,160,"CASH_IN",91279.33,"C2026230903",179928,271207.33,"C1583989793",1209543.28,1118263.94,0,0
1728372,160,"CASH_OUT",130747.02,"C2011035190",843007,712259.98,"C932315592",434296.81,565043.83,0,0
1728556,160,"CASH_IN",62722.47,"C1860050943",412708.69,475431.17,"C1267426398",1593187.47,1530465,0,0
1729076,160,"CASH_OUT",159333.32,"C2080759075",657391,498057.68,"C658658257",342491.95,501825.28,0,0
1729452,160,"CASH_OUT",134277.6,"C1777782478",420416,286138.4,"C210218671",601109.99,735387.59,0,0
1729518,160,"CASH_IN",91378.5,"C1865773129",644927.27,736305.77,"C2121124021",1177831.83,1086453.33,0,0
1729742,160,"CASH_IN",152697.69,"C279707805",814954,967651.69,"C1948040860",1376773.68,1224075.99,0,0
1729958,160,"CASH_IN",269270.8,"C2070866384",14979,284249.8,"C924519588",916896.41,647625.62,0,0
1730587,161,"CASH_IN",345862.66,"C206045789",257529,603391.66,"C1887791830",847646.57,501783.92,0,0
1730991,161,"CASH_IN",130479.73,"C1976486463",230025.29,360505.01,"C1705154599",718861.51,588381.78,0,0
1731144,161,"CASH_OUT",144876.4,"C980121091",144876.4,0,"C2113246492",170443.27,315319.66,1,0
1731331,161,"CASH_OUT",175663.23,"C1942756456",0,0,"C621860989",899729.11,1075392.34,0,0
1731393,161,"CASH_OUT",172765.98,"C1938087702",104360,0,"C615611865",909100.55,1081866.53,0,0
1732443,161,"CASH_OUT",336099.13,"C20488133",770842,434742.87,"C545865312",477751.36,813850.49,0,0
1732544,161,"CASH_OUT",284355.86,"C21215799",198047.32,0,"C973062634",887294.72,1171650.57,0,0
1732694,161,"CASH_OUT",333469.16,"C1906151317",66728.47,0,"C726864847",804269.5,1137738.66,0,0
1732724,161,"CASH_OUT",174106.72,"C1845991322",312673.16,138566.44,"C158809706",1296846.94,1470953.65,0,0
1732748,161,"CASH_OUT",538428.86,"C1369254106",538428.86,0,"C247089725",0,538428.86,1,0
1732752,161,"CASH_OUT",369687.36,"C2017794565",255048,0,"C630156188",1319699.74,1689387.1,0,0
1732778,161,"CASH_IN",370542.96,"C198392101",31,370573.96,"C934085675",1179872.3,809329.34,0,0
1733514,161,"CASH_IN",167576.76,"C2116697770",1316459.3,1484036.06,"C1720649700",1062430.36,894853.6,0,0
1733828,161,"CASH_IN",122543.39,"C305312647",680073.26,802616.65,"C1810433642",931071.73,808528.34,0,0
1734691,161,"CASH_OUT",44281,"C1811754993",503570,459289,"C98540553",1148520.59,1085906.65,0,0
1735046,161,"CASH_IN",154886.04,"C2013142055",449662.81,604548.84,"C479225645",1798096.4,1643210.36,0,0
1735075,161,"CASH_IN",182945.27,"C191494267",344031.58,526976.85,"C146995616",1369238.29,1186293.02,0,0
1735407,161,"CASH_IN",175276.16,"C1781070905",335902.82,511178.98,"C12545839",1222933.14,1047656.97,0,0
1735414,161,"CASH_IN",261213.27,"C2097492829",1309971.59,1571184.87,"C595367133",1054391.17,793177.9,0,0
1735836,161,"CASH_IN",58314.1,"C1937979875",256268.13,314582.22,"C490792373",907302.09,848987.99,0,0
1736186,161,"CASH_IN",214786.81,"C220881845",46852,261638.81,"C836879768",1157983.79,943196.98,0,0
1736442,161,"CASH_IN",367243,"C230010560",101427,468670,"C756490250",1390634.91,1023391.91,0,0
1736486,161,"CASH_IN",179536.29,"C2031694575",111016,290552.29,"C1475964891",1240665.43,1061129.14,0,0
1738159,161,"DEBIT",39994.48,"C2002837448",107321,67326.52,"C417062180",1346611.9,1386606.38,0,0
1738457,161,"CASH_IN",213059.93,"C1804524954",440547.54,653607.46,"C92094141",900928.47,687868.54,0,0
1738473,161,"CASH_IN",252030.07,"C1992184431",21952,273982.07,"C459983571",1407357.67,1155327.59,0,0
1738817,161,"CASH_IN",220782.02,"C1701056938",805837.33,1026619.35,"C98870424",999644.94,778862.92,0,0
1739038,161,"CASH_OUT",397488.35,"C198804526",20490,0,"C971342501",934122.71,1331611.06,0,0
1739201,161,"CASH_IN",327981.66,"C1889444893",1200182.45,1528164.11,"C1286160376",1649500.9,1321519.25,0,0
1740118,161,"CASH_IN",97827.08,"C270434326",312409.61,410236.69,"C2013684634",1354393.48,1256566.39,0,0
1740121,161,"CASH_IN",50194.29,"C1999921988",573603.32,623797.61,"C1904645675",1483004.91,1432810.62,0,0
1740136,161,"CASH_OUT",58696.79,"C1829554381",400989,342292.21,"C385980832",850467.78,909164.57,0,0
1740204,161,"CASH_OUT",87702.52,"C2068581188",257259.22,169556.7,"C1640183084",1518781.65,1606484.16,0,0
1740263,161,"CASH_OUT",1533798.48,"C1966768785",1533798.48,0,"C1610140948",419107.42,1952905.9,1,0
1740444,161,"CASH_IN",229624.16,"C1963213298",427127.26,656751.42,"C966393239",1139329.59,909705.43,0,0
1740998,161,"CASH_IN",321277.92,"C2077340209",9550,330827.92,"C1986406372",1110928.54,789650.62,0,0
1741033,161,"CASH_OUT",84731.15,"C1976076941",35206,0,"C382804568",972613.96,1057345.1,0,0
1741077,161,"CASH_IN",277720.73,"C1834246553",1286788.65,1564509.38,"C1285755485",1164114.03,886393.31,0,0
1741212,161,"CASH_IN",389030.65,"C1970112264",21396,410426.65,"C480013047",1072453.06,683422.4,0,0
1741274,161,"CASH_OUT",18978.18,"C276820764",915512,896533.82,"C1206605954",875480.28,894458.45,0,0
1741301,161,"CASH_OUT",58760.72,"C2039078737",202221,143460.28,"C964134445",746328.76,805089.48,0,0
1741501,161,"CASH_IN",100784.47,"C2037487964",105063,205847.47,"C480744859",1153011.01,1052226.54,0,0
1741554,161,"TRANSFER",8720558.46,"C582011779",8720558.46,0,"C1801176562",0,0,1,0
1741555,161,"CASH_OUT",8720558.46,"C34841317",8720558.46,0,"C1571144443",529852.78,9250411.25,1,0
1741608,161,"CASH_IN",92857.61,"C1895218895",1053703.04,1146560.65,"C1824144330",677579.08,584721.47,0,0
1741792,161,"CASH_IN",263823,"C2134800664",250223,514046,"C1100174678",1350024.24,1086201.23,0,0
1741924,161,"CASH_IN",336697.11,"C1987820459",401711.49,738408.61,"C968551528",1263547.49,926850.38,0,0
1742128,161,"CASH_IN",152335.67,"C2144593412",572647,724982.68,"C770370940",1433531.98,1281196.3,0,0
1742414,161,"CASH_OUT",235239.43,"C1871940157",62079,0,"C489367369",1023758.04,1258997.47,0,0
1742462,161,"CASH_IN",325383.81,"C2036691172",282113.21,607497.02,"C1057271781",1328891.25,979417.78,0,0
1742463,161,"CASH_IN",96461.14,"C2057209857",607497.02,703958.17,"C202043047",667953.01,571491.86,0,0
1743586,161,"CASH_OUT",337765.76,"C19033809",176342,0,"C51907717",784785.52,1122551.28,0,0
1744043,161,"CASH_IN",142049.44,"C1730139572",1139187.59,1281237.03,"C852882773",1685811.8,1602433.73,0,0
1744130,161,"CASH_OUT",54523.88,"C2016947223",0,0,"C533311481",1064764.63,1119288.5,0,0
1744275,161,"CASH_OUT",243184.8,"C2084267797",243321.67,136.87,"C850402723",1057569.29,1763869.92,0,0
1745149,161,"CASH_OUT",310710.94,"C1918028176",44986.28,0,"C419701134",1082771.41,1393482.35,0,0
1746082,161,"CASH_OUT",22499.75,"C2035407537",0,0,"C874417335",1039235.89,1061735.63,0,0
1746116,161,"CASH_OUT",417794.59,"C1916100228",65551,0,"C491710506",866981.55,1284776.13,0,0
1746546,161,"TRANSFER",445409.62,"C2051183784",397381.38,0,"C1806654567",686462.82,1131872.44,0,0
1746702,161,"CASH_IN",265908.29,"C1937861099",474917.32,740825.62,"C841442286",572320.18,306411.89,0,0
1746975,161,"TRANSFER",1336901.11,"C1039450195",1336901.11,0,"C221111810",0,0,1,0
1746976,161,"CASH_OUT",1336901.11,"C148001678",1336901.11,0,"C1491478238",0,1336901.11,1,0
1747364,161,"CASH_OUT",289990.16,"C1943844758",866602,576611.84,"C947616930",453879.64,743869.8,0,0
1748452,161,"CASH_OUT",297038.83,"C2006942911",3143,0,"C721772128",914606.57,1331645.74,0,0
1748473,161,"CASH_IN",71805.05,"C1960044916",235691.27,307496.32,"C106171046",932006.12,1001097.18,0,0
1748481,161,"CASH_IN",210445.02,"C1702654711",932480.92,1142925.95,"C205625187",797099.67,586654.65,0,0
1748922,161,"CASH_IN",292682.81,"C219534090",516561.64,809244.45,"C1904645675",1667124.79,1374441.99,0,0
1749279,161,"CASH_IN",261986.44,"C1925445331",716410.2,978396.63,"C394226435",1001475,740509.75,0,0
1749281,161,"CASH_IN",142018.49,"C1974552250",1087889.49,1229907.98,"C62887291",1750300.77,1608282.28,0,0
1749623,161,"CASH_IN",279238.61,"C23655991",841071.04,1120309.65,"C289759887",870758,398552.99,0,0
1749636,161,"CASH_IN",165141.75,"C221148054",209068,374209.75,"C599303389",1680314.43,1598527.02,0,0
1750646,161,"CASH_IN",142504.25,"C1928252240",87025,229529.25,"C1546478356",1051217.39,908713.14,0,0
1751316,161,"CASH_IN",108665.72,"C1756185650",623845,732510.72,"C1645080329",886492.72,777827,0,0
1751780,161,"CASH_IN",47448.35,"C1780145951",689447.1,736895.45,"C1713136334",1335103.92,1369756.57,0,0
1752683,161,"CASH_IN",202972.65,"C190417586",1144787.32,1347759.98,"C1266821802",1755805.96,1552833.31,0,0
1752916,161,"CASH_OUT",123526.97,"C2031695612",105854,0,"C534443690",1019253.44,1142780.41,0,0
1753338,161,"CASH_OUT",215001.13,"C2007256951",503900,288898.87,"C1335088507",734407,544384.29,0,0
1753423,161,"CASH_OUT",129409.78,"C2130228556",275754,146344.22,"C598406316",670062.83,799472.61,0,0
1753700,161,"DEBIT",9112.32,"C1901135340",0,0,"C933759716",1063398.54,1072510.87,0,0
1753813,161,"CASH_IN",49379.52,"C2003250019",391741,441120.52,"C247730528",938240.5,888860.98,0,0
1753841,161,"CASH_IN",294151.84,"C2043243622",85379,379530.84,"C1253755319",1129937.9,835786.06,0,0
1754320,161,"CASH_IN",94847.33,"C2058073978",851945.29,946792.62,"C1673666771",754402.9,659555.57,0,0
1754321,161,"CASH_IN",255356.8,"C181367811",946792.62,1202149.42,"C197146622",1923589.76,1668232.96,0,0
1754614,161,"CASH_OUT",137584.74,"C2011789265",0,0,"C889531530",959971.75,967905,0,0
1754745,161,"TRANSFER",229104.15,"C2106517138",575224.58,346120.43,"C1233388928",539414.44,768518.59,0,0
1754857,161,"CASH_IN",81082.88,"C1974407840",103430,184512.88,"C825771150",1426335.99,1345253.11,0,0
1755650,161,"CASH_OUT",120850.27,"C205806522",0,0,"C79285678",1098087.77,1218938.05,0,0
1756800,161,"CASH_IN",33320.08,"C1911256504",316929.23,350249.31,"C245907029",781602.11,748282.03,0,0
1757726,161,"CASH_OUT",156620.78,"C1801721608",400259,243638.22,"C1407790151",950733.42,1107354.2,0,0
1757845,161,"CASH_OUT",173820.26,"C1924625132",21905,0,"C543937251",1215495.88,1389316.14,0,0
1758603,161,"CASH_IN",18834.48,"C1852835304",846494,865328.48,"C529078619",596201.85,577367.38,0,0
1759244,161,"CASH_OUT",332069.6,"C2025098812",93314,0,"C527327733",932791.86,1264861.46,0,0
1759273,161,"CASH_IN",126582.9,"C249374721",461311.18,587894.08,"C1788119623",973595.93,847013.03,0,0
1760163,161,"CASH_IN",301870.35,"C1923141450",82523,384393.35,"C1123152459",1380052.57,1078182.22,0,0
1760219,161,"CASH_IN",7417.85,"C1921570778",502963,510380.85,"C509282150",1133571.51,1126153.66,0,0
1760437,161,"CASH_IN",80538.05,"C2075176058",344194.26,424732.31,"C1791182736",1169049.68,1088511.63,0,0
1760716,161,"CASH_IN",99959.55,"C210240173",297258.89,397218.44,"C862820196",1801201.53,1701241.98,0,0
1760723,161,"CASH_IN",84318.6,"C2139376639",959410.54,1043729.14,"C1927047976",544251.03,459107.04,0,0
1761060,161,"CASH_IN",268738.03,"C2006740181",348865.55,617603.59,"C1612543733",1661616.19,1356673.51,0,0
1761234,161,"CASH_IN",229892.91,"C2049848467",95249.51,325142.42,"C1472708412",1049743.47,865751.66,0,0
1762614,161,"CASH_IN",22632.07,"C1931584201",1216730.3,1239362.37,"C451691636",850188.7,827556.63,0,0
1762849,161,"CASH_OUT",249201.21,"C2000409842",69848,0,"C2128721579",1133645.38,1382846.59,0,0
1762961,161,"CASH_OUT",58111.68,"C2007779953",330610,272498.32,"C1129433354",962585.14,1093742.92,0,0
1763121,161,"CASH_IN",497972.4,"C303960613",762956.01,1260928.41,"C1996687332",1033289.78,802741.07,0,0
1763309,161,"CASH_IN",69232.2,"C2022777337",10655,79887.2,"C251236827",1371235.25,1302003.05,0,0
1763350,161,"CASH_IN",317464.47,"C181945937",643458.74,960923.22,"C27888431",886023.57,568559.09,0,0
1763461,161,"CASH_OUT",141126.8,"C1883375210",508460,367333.2,"C1848296755",499969.66,641096.46,0,0
1763671,162,"TRANSFER",57575.87,"C1974368982",334031.29,276455.42,"C2119151965",1739022.68,1796598.56,0,0
1763741,162,"CASH_OUT",77562.08,"C1911639646",231531.92,153969.84,"C596369166",872763.54,950325.62,0,0
1764338,162,"CASH_OUT",55707.64,"C1820552370",499734.48,444026.85,"C1250635817",1390391.27,1611282.95,0,0
1764975,162,"CASH_OUT",75208.33,"C1866797888",667069.82,591861.5,"C1167966904",816143.69,1329928.72,0,0
1766080,162,"CASH_IN",460827.46,"C1990220937",0,460827.46,"C892234423",1273856.35,813028.89,0,0
1766230,162,"CASH_IN",138582.74,"C1792964845",101684,240266.74,"C689469193",1441715.76,1303133.02,0,0
1766761,162,"CASH_OUT",333649.1,"C1786377069",430202.86,96553.76,"C804711740",607539.67,941188.78,0,0
1766987,162,"CASH_IN",329152.75,"C1772500055",36105,365257.75,"C949329450",1395469.69,1066316.94,0,0
1767223,162,"CASH_IN",154510.07,"C20447099",88483.46,242993.53,"C1502213788",1077118.81,922608.74,0,0
1767776,162,"CASH_IN",72061.87,"C2041164688",100418,172479.87,"C1819644493",867650.4,795588.54,0,0
1768191,162,"CASH_IN",195670.6,"C1961285064",57825,253495.6,"C1201142950",931035.68,1424961.26,0,0
1768203,162,"CASH_IN",81663.33,"C185991973",518928.2,600591.53,"C1515125686",1302621.69,1220958.36,0,0
1768444,162,"CASH_OUT",72531.72,"C2010643429",99569,27037.28,"C998849716",964755.89,1037287.61,0,0
1769213,162,"CASH_IN",224537.76,"C2135784056",654281,878818.76,"C1931264737",845111.75,620573.99,0,0
1769426,162,"CASH_IN",113105.27,"C1778053379",541489.15,654594.42,"C1805125419",603903.98,490798.71,0,0
1769428,162,"CASH_IN",239254.66,"C1895211477",975234.81,1214489.47,"C553922897",1208799.46,969544.8,0,0
1769429,162,"CASH_IN",66968.08,"C191434234",1214489.47,1281457.55,"C1483958435",597625,530656.92,0,0
1769494,162,"CASH_IN",275062.22,"C1994079579",783356.24,1058418.46,"C65770943",940674.63,665612.41,0,0
1769714,162,"CASH_IN",29781.93,"C1799912974",863894.75,893676.67,"C1739807273",572432.64,542650.71,0,0
1769716,162,"CASH_IN",107194.22,"C1870454508",946261.13,1053455.36,"C949467263",809099.5,740429.04,0,0
1770060,162,"CASH_OUT",100776.49,"C2076829367",575765.74,474989.25,"C480960508",1107984.57,1211507.27,0,0
1770216,162,"CASH_OUT",176263.04,"C199724175",0,0,"C732681373",944667.64,1120930.68,0,0
1770389,162,"CASH_OUT",312142.43,"C2137792386",456836.07,144693.64,"C1688746055",1153259.32,1465401.75,0,0
1770788,162,"CASH_OUT",311700.36,"C275690760",483611,171910.64,"C606208899",1348391.49,1660091.85,0,0
1770936,162,"CASH_OUT",247764.22,"C1945394624",0,0,"C670444255",1061059.03,1308823.25,0,0
1771421,162,"CASH_IN",189904.95,"C2066094134",470977,660881.95,"C1001569598",1265282.7,1190496.64,0,0
1771545,162,"CASH_IN",47505.16,"C196781857",20248,67753.16,"C2053380507",1007884.71,960379.55,0,0
1771563,162,"CASH_IN",119813.8,"C1959350727",201519,321332.8,"C1257183838",951330.01,831516.2,0,0
1772327,162,"TRANSFER",381691.15,"C1790178247",850915.85,469224.7,"C1675474434",648818.3,1030509.45,0,0
1772339,162,"CASH_IN",168496.43,"C294122831",325647.81,494144.24,"C571534978",1128921.45,960425.03,0,0
1772420,162,"CASH_IN",177368.82,"C1706047739",614777.04,792145.86,"C515216918",701842.07,524473.25,0,0
1772535,162,"CASH_IN",290362.46,"C1903726638",1806,292168.46,"C91787714",1403321.17,1367138.73,0,0
1772610,162,"CASH_OUT",49927.49,"C1940104454",861584.42,811656.93,"C964608981",870796.63,920724.12,0,0
1772656,162,"CASH_IN",6004.49,"C1793683517",801324.99,807329.48,"C1615837469",719884.47,713879.98,0,0
1773044,162,"CASH_IN",166058.83,"C2007579539",49955,216013.83,"C720232375",924236.02,758177.2,0,0
1773509,162,"CASH_OUT",195797.15,"C1764115464",509443,313645.85,"C348844945",716163.94,876744.78,0,0
1773983,162,"CASH_IN",176661.71,"C2031707355",119269,295930.71,"C1926958271",1150848.42,1183024.26,0,0
1774047,162,"CASH_IN",217782.73,"C19964062",5476,223258.73,"C1761591934",1153016.08,935233.35,0,0
1774187,162,"CASH_OUT",86505.16,"C1886066820",0,0,"C801207885",1169185.47,1255690.63,0,0
1775016,162,"CASH_IN",450315.23,"C1806355011",5351,455666.23,"C573296226",1628065.88,1177750.65,0,0
1775036,162,"CASH_OUT",45547.52,"C1938575528",148719,103171.48,"C445441670",1223149.67,1268697.2,0,0
1775568,162,"CASH_IN",252381.35,"C1870963726",18994,271375.35,"C2046649648",1075451.03,823069.68,0,0
1775655,162,"CASH_IN",173111.84,"C1716264990",1226257.12,1399368.96,"C968607764",1234042.22,1060930.38,0,0
1775817,162,"CASH_IN",148262.74,"C2110556230",1178353.88,1326616.62,"C2128083470",1245109.51,1096846.77,0,0
1776038,162,"CASH_IN",335193.61,"C2051705858",721015.96,1056209.57,"C1745415531",609745.8,274552.19,0,0
1776101,162,"CASH_OUT",107014.38,"C1912052592",102,0,"C64198691",1130158.76,1237173.14,0,0
1776254,162,"CASH_IN",98330.21,"C1810597360",51838,150168.21,"C651099724",1438785.64,1340455.43,0,0
1777458,162,"CASH_OUT",127159.14,"C1959758155",0,0,"C504331706",1130652.74,1257811.89,0,0
1777982,162,"CASH_OUT",193586.42,"C196946237",239108.49,45522.06,"C462066832",720313.99,913900.41,0,0
1778014,162,"CASH_IN",212779.57,"C1803108180",259995.52,472775.08,"C1218876138",884110.95,671331.38,0,0
1778125,162,"CASH_IN",202085.75,"C1872439183",321305.04,523390.79,"C1378012102",1498822.59,1296736.84,0,0
1778740,162,"CASH_OUT",16268.94,"C2012162282",24048,7779.06,"C91312285",1149461.79,1165730.74,0,0
1778843,162,"CASH_OUT",200486.14,"C1903843631",0,0,"C749762750",1129493.35,1329979.5,0,0
1779221,162,"CASH_IN",459531.64,"C1917416738",960467.41,1419999.05,"C972201815",1269723.84,810192.2,0,0
1779462,162,"CASH_IN",110229.64,"C1944054804",1152,111381.64,"C789164425",989996.44,879766.8,0,0
1779466,162,"CASH_OUT",59109.85,"C202505098",133167.15,74057.31,"C259226973",1266450.14,1325559.99,0,0
1779575,162,"CASH_IN",225032.67,"C2079959498",836904.89,1061937.57,"C425350252",1406852.24,1181819.57,0,0
1779844,162,"CASH_IN",176388.74,"C1833698583",1054932.58,1231321.33,"C2063273752",1192288.71,1015899.97,0,0
1780276,162,"CASH_IN",112557.06,"C1863399248",51813,164370.06,"C619095454",1090345.83,977788.77,0,0
1780705,162,"CASH_IN",67110.13,"C1956509354",386429.3,453539.43,"C1541226563",1522241.42,1455131.29,0,0
1780706,162,"CASH_IN",42733.04,"C1893551689",453539.43,496272.47,"C940564269",434160.6,391427.56,0,0
1780809,162,"CASH_OUT",245107.83,"C1870394730",450728,205620.17,"C301749835",1379768.55,1624876.38,0,0
1781775,162,"CASH_IN",562546.8,"C1816465345",543781.52,1106328.32,"C367535789",893106.59,330559.78,0,0
1782029,162,"CASH_OUT",379940.3,"C278588204",506705,126764.7,"C2082754754",971130.26,1351070.56,0,0
1782118,162,"CASH_IN",140930.02,"C200494232",800735.96,941665.98,"C1024978264",1803994.23,1663064.21,0,0
1782700,162,"CASH_IN",214061.5,"C1650727248",611562.56,825624.05,"C2104650903",1509619.43,1024606.29,0,0
1782907,162,"CASH_OUT",213522.21,"C2121000635",446390.19,232867.99,"C1736064195",603334.29,816856.5,0,0
1782986,162,"CASH_IN",191304.96,"C22031916",459669.15,650974.11,"C1878834288",1840982.35,1649677.39,0,0
1783674,162,"CASH_IN",321745.33,"C2065809938",995854.34,1317599.67,"C1864049477",661572.21,339826.88,0,0
1783720,162,"CASH_OUT",212823.72,"C1790597637",369266.03,156442.32,"C433030768",1243025.43,1455849.15,0,0
1783956,162,"CASH_IN",305685.11,"C1893130613",0,305685.11,"C686987958",768141.26,693049.93,0,0
1784543,162,"CASH_OUT",181771.8,"C1715227857",914190.99,732419.19,"C184423728",706808.51,888580.31,0,0
1784547,162,"CASH_OUT",248284.03,"C17920685",339111.12,90827.09,"C361050839",891131.12,1139415.15,0,0
1785225,162,"CASH_IN",199518.31,"C1805876514",62649,262167.31,"C898727462",1144645.54,945127.23,0,0
1785527,162,"CASH_OUT",152874.03,"C239651335",248024,95149.97,"C814720871",1270011.14,1422885.17,0,0
1785590,162,"CASH_IN",60403.62,"C1747058104",850703.8,911107.42,"C217720600",1651994.97,1591591.34,0,0
1785646,162,"CASH_OUT",279984.84,"C2037350199",0,0,"C721267073",1117737.09,1397721.94,0,0
1785714,162,"CASH_IN",95045.89,"C242832171",319312.71,414358.59,"C1044870818",1401162.81,1306116.93,0,0
1785960,162,"CASH_IN",225486.82,"C2129531870",78407.34,303894.16,"C909507736",996679.7,771192.88,0,0
1785963,162,"CASH_IN",92914.72,"C176441096",623322.95,716237.67,"C335301399",1719573.81,1626659.1,0,0
1786692,162,"CASH_IN",127534.08,"C1935673038",34239,161773.08,"C1638921576",1392251.06,1469394.41,0,0
1786889,162,"CASH_IN",65253.67,"C2085722316",848292.46,913546.13,"C1395444818",1570026.33,1504772.66,0,0
1786897,162,"CASH_IN",16586.45,"C212967506",1474939.93,1491526.39,"C945036796",1002531.06,985944.61,0,0
1786918,162,"CASH_IN",131839.42,"C1940501453",0,131839.42,"C791517791",1305689.14,1173849.72,0,0
1787368,162,"CASH_OUT",26984.01,"C1988013508",355815,328830.99,"C551499104",488316.73,515300.75,0,0
1787664,162,"CASH_IN",153641.49,"C2056439202",179,153820.49,"C728476291",1145677.99,992036.5,0,0
1787961,162,"CASH_IN",149397.76,"C204394970",779111.11,928508.87,"C1936166131",627846.05,478448.29,0,0
1788335,162,"CASH_IN",133042.62,"C1840342546",193548.2,326590.82,"C1795779923",1361025.63,1227983.01,0,0
1788338,162,"CASH_IN",245125.25,"C1751507903",466233.32,711358.57,"C968010486",905130.35,660005.1,0,0
1788339,162,"CASH_IN",18315.61,"C243435863",711358.57,729674.18,"C1344114231",1504029.6,1485714,0,0
1788340,162,"CASH_IN",400347.53,"C1723782383",729674.18,1130021.7,"C1138100509",1421092.39,1020744.86,0,0
1788385,162,"CASH_IN",4088.25,"C1937732253",199061,203149.25,"C2011948986",938889.53,934801.28,0,0
1788695,162,"CASH_OUT",165333.92,"C2080860115",147863.77,0,"C867216411",1219233.75,1384567.67,0,0
1788817,162,"CASH_IN",104206.36,"C232972640",837666,941872.36,"C1303824658",1500688.77,1396482.41,0,0
1788954,162,"CASH_IN",94519.58,"C1947417885",23296.72,117816.3,"C1949897123",957893.79,863374.21,0,0
1789116,162,"CASH_IN",138690.91,"C2007729616",193042,331732.91,"C15131842",1000129.46,1148344.02,0,0
1789173,162,"CASH_IN",179106.25,"C1847528999",1059395.62,1238501.87,"C193464448",1823869.57,1644763.32,0,0
1789568,162,"CASH_IN",244772.72,"C2011352992",1126,245898.72,"C879358386",1700241.78,1455469.06,0,0
1789860,162,"CASH_IN",194722.18,"C1799107809",405710.32,600432.5,"C1812977877",760556.5,565834.32,0,0
1789861,162,"CASH_IN",272867.28,"C1935517869",600432.5,873299.78,"C1229390648",721476.77,448609.49,0,0
1789919,162,"CASH_IN",291478.45,"C2043326184",51900,343378.45,"C1602381771",1141997.32,850518.87,0,0
1790471,162,"CASH_IN",92877.95,"C1979279925",9962,102839.95,"C235671302",1011765.37,918887.42,0,0
1790558,162,"DEBIT",1453.19,"C1964272060",373554.94,372101.74,"C677651360",878112.2,879565.4,0,0
1790860,162,"CASH_IN",109694.28,"C1898311347",140880,250574.28,"C1141767475",1030957.77,921263.49,0,0
1792095,162,"CASH_IN",43178.31,"C1882257530",410594.21,453772.52,"C264686527",1325178.83,1282000.52,0,0
1792803,162,"CASH_OUT",157783.36,"C2055281229",468755,310971.64,"C1062302902",1167066.62,1324849.98,0,0
1792844,162,"CASH_OUT",137275.71,"C1897847270",226811.72,89536.01,"C2073818901",1282126.57,1419402.28,0,0
